,num_passengers,sales_channel,trip_type,purchase_lead,length_of_stay,flight_departure_hour,flight_day,route,booking_origin,wants_extra_baggage,wants_preferred_seat,wants_in_flight_meals,flight_duration (hours),booking_complete,flight_day_num,flight_duration (minutes),Sales_Channel_num,Trip_type_num,Booking_origin_num
34893,1,Internet,RoundTrip,62,4,6,Fri,SINSYD,Australia,0,0,1,8.58,0,5,514.8,0,0,36
34894,1,Mobile,RoundTrip,16,4,3,Sat,SINSYD,Singapore,0,0,0,8.58,0,6,514.8,1,0,7
34895,1,Internet,RoundTrip,11,4,3,Mon,SINSYD,Australia,0,0,0,8.58,0,1,514.8,0,0,36
34896,2,Internet,RoundTrip,96,4,8,Sat,SINSYD,Australia,0,0,0,8.58,0,6,514.8,0,0,36
34897,1,Internet,RoundTrip,35,4,3,Wed,SINSYD,Singapore,0,0,0,8.58,0,3,514.8,0,0,7
34898,1,Internet,RoundTrip,16,4,5,Thu,SINSYD,Australia,0,0,0,8.58,1,4,514.8,0,0,36
34899,2,Internet,RoundTrip,338,4,3,Mon,SINSYD,Malaysia,0,0,1,8.58,1,1,514.8,0,0,6
34900,2,Internet,RoundTrip,38,4,10,Fri,SINSYD,Australia,1,1,1,8.58,0,5,514.8,0,0,36
34901,1,Internet,RoundTrip,29,4,13,Sat,SINSYD,Australia,0,0,0,8.58,0,6,514.8,0,0,36
34902,1,Internet,RoundTrip,10,4,14,Mon,SINTPE,Taiwan,0,0,1,4.67,0,1,280.2,0,0,46
34903,1,Internet,RoundTrip,92,4,8,Fri,SINTPE,Taiwan,0,0,1,4.67,0,5,280.2,0,0,46
34904,2,Mobile,RoundTrip,190,4,4,Mon,SINTPE,Taiwan,0,1,0,4.67,0,1,280.2,1,0,46
34905,1,Internet,RoundTrip,14,4,7,Fri,SINTPE,Singapore,1,0,0,4.67,0,5,280.2,0,0,7
34906,1,Internet,RoundTrip,32,4,8,Tue,SINWUH,China,1,0,0,5.13,0,2,307.8,0,0,3
34907,1,Internet,RoundTrip,25,4,18,Sat,SINWUH,Singapore,0,1,1,5.13,1,6,307.8,0,0,7
34908,1,Internet,RoundTrip,2,4,14,Mon,SINXIY,Singapore,0,0,0,5.0,0,1,300.0,0,0,7
34909,1,Internet,RoundTrip,17,4,15,Thu,SRGTPE,Indonesia,0,0,0,4.67,0,4,280.2,0,0,10
34910,3,Internet,RoundTrip,148,4,13,Thu,SRGTPE,Indonesia,1,1,1,4.67,0,4,280.2,0,0,10
34911,1,Internet,RoundTrip,18,4,14,Mon,SUBTPE,Indonesia,1,0,0,4.67,1,1,280.2,0,0,10
34912,2,Internet,RoundTrip,61,4,11,Fri,SUBTPE,Indonesia,1,0,0,4.67,0,5,280.2,0,0,10
34913,1,Internet,RoundTrip,22,4,2,Wed,SUBTPE,Indonesia,0,0,0,4.67,0,3,280.2,0,0,10
34914,5,Mobile,RoundTrip,38,4,18,Fri,SUBWUH,China,0,0,0,5.13,0,5,307.8,1,0,3
34915,2,Internet,RoundTrip,11,4,11,Fri,SYDTPE,Australia,0,0,1,8.58,0,5,514.8,0,0,36
34916,1,Internet,OneWay,92,4,14,Thu,SYDTPE,Taiwan,1,1,0,8.58,0,4,514.8,0,2,46
34917,2,Internet,RoundTrip,144,4,13,Sun,SYDTPE,Taiwan,1,1,1,8.58,0,7,514.8,0,0,46
34918,1,Internet,RoundTrip,22,4,2,Thu,SYDTPE,Taiwan,0,0,0,8.58,0,4,514.8,0,0,46
34919,1,Mobile,RoundTrip,32,4,3,Tue,SYDTPE,Australia,1,0,0,8.58,0,2,514.8,1,0,36
34920,2,Internet,RoundTrip,31,4,8,Mon,SYDTPE,Australia,0,0,0,8.58,0,1,514.8,0,0,36
34921,1,Internet,RoundTrip,5,4,2,Sun,SYDTPE,Taiwan,0,0,0,8.58,0,7,514.8,0,0,46
34922,1,Mobile,RoundTrip,128,4,11,Sat,SYDTPE,Taiwan,0,0,0,8.58,0,6,514.8,1,0,46
34923,3,Internet,RoundTrip,43,4,13,Mon,SYDTPE,Taiwan,1,1,0,8.58,0,1,514.8,0,0,46
34924,1,Internet,RoundTrip,0,4,1,Thu,SYDTPE,Taiwan,0,0,0,8.58,0,4,514.8,0,0,46
34925,1,Internet,RoundTrip,28,4,3,Tue,SYDTPE,Australia,0,1,1,8.58,0,2,514.8,0,0,36
34926,1,Internet,RoundTrip,9,4,12,Tue,SYDTPE,Australia,0,0,0,8.58,0,2,514.8,0,0,36
34927,1,Internet,RoundTrip,12,4,6,Sun,SYDTPE,Australia,0,0,0,8.58,0,7,514.8,0,0,36
34928,1,Mobile,RoundTrip,22,4,12,Sat,SYDTPE,Taiwan,0,1,1,8.58,0,6,514.8,1,0,46
34929,1,Internet,RoundTrip,94,4,2,Tue,SYDTPE,Taiwan,1,0,0,8.58,0,2,514.8,0,0,46
34930,1,Internet,RoundTrip,3,4,6,Mon,SYDTPE,Taiwan,1,0,1,8.58,0,1,514.8,0,0,46
34931,1,Internet,RoundTrip,55,4,12,Fri,SYDTPE,Australia,0,0,0,8.58,0,5,514.8,0,0,36
34932,1,Internet,RoundTrip,94,4,3,Mon,SYDTPE,Taiwan,0,0,1,8.58,0,1,514.8,0,0,46
34933,1,Internet,RoundTrip,38,4,8,Thu,SYDTPE,Taiwan,1,1,0,8.58,0,4,514.8,0,0,46
34934,1,Internet,RoundTrip,27,4,15,Wed,SYDTPE,Taiwan,1,0,0,8.58,0,3,514.8,0,0,46
34935,1,Mobile,RoundTrip,34,4,13,Wed,SYDTPE,Taiwan,1,0,0,8.58,0,3,514.8,1,0,46
34936,1,Internet,RoundTrip,29,4,4,Tue,SYDTPE,Australia,0,1,1,8.58,0,2,514.8,0,0,36
34937,1,Mobile,RoundTrip,17,4,11,Fri,SYDTPE,Australia,0,0,0,8.58,0,5,514.8,1,0,36
34938,1,Internet,RoundTrip,88,4,11,Sat,SYDTPE,Taiwan,0,0,1,8.58,0,6,514.8,0,0,46
34939,1,Internet,RoundTrip,138,4,1,Fri,SYDTRZ,Australia,0,0,1,8.58,0,5,514.8,0,0,36
34940,2,Internet,RoundTrip,64,4,12,Tue,SYDTRZ,Australia,1,1,1,8.58,0,2,514.8,0,0,36
34941,1,Internet,RoundTrip,14,4,10,Wed,SYDTRZ,Australia,1,1,1,8.58,0,3,514.8,0,0,36
34942,1,Internet,RoundTrip,13,4,16,Tue,SYDTRZ,India,1,0,1,8.58,0,2,514.8,0,0,1
34943,2,Internet,RoundTrip,40,4,4,Sun,TGGTPE,Malaysia,1,0,0,4.67,0,7,280.2,0,0,6
34944,2,Internet,RoundTrip,39,4,5,Sun,TGGTPE,Malaysia,1,0,0,4.67,0,7,280.2,0,0,6
34945,2,Internet,RoundTrip,12,4,3,Fri,TGGTPE,United States,0,0,0,4.67,0,5,280.2,0,0,31
34946,1,Internet,RoundTrip,2,4,13,Thu,TGGTPE,Taiwan,1,0,0,4.67,1,4,280.2,0,0,46
34947,1,Internet,RoundTrip,49,4,9,Wed,TGGTPE,Taiwan,0,0,0,4.67,1,3,280.2,0,0,46
34948,4,Internet,RoundTrip,49,4,9,Wed,TGGTPE,Taiwan,1,0,1,4.67,0,3,280.2,0,0,46
34949,1,Internet,RoundTrip,69,4,8,Thu,TGGTPE,Taiwan,1,0,1,4.67,0,4,280.2,0,0,46
34950,1,Internet,RoundTrip,37,4,2,Tue,TGGTPE,Malaysia,1,0,0,4.67,0,2,280.2,0,0,6
34951,1,Mobile,RoundTrip,164,4,10,Fri,TPETRZ,India,0,0,0,4.67,0,5,280.2,1,0,1
34952,1,Internet,RoundTrip,13,4,14,Tue,TPETRZ,India,0,0,0,4.67,0,2,280.2,0,0,1
34953,2,Internet,RoundTrip,246,4,16,Thu,TPETWU,Taiwan,0,0,0,4.67,1,4,280.2,0,0,46
34954,2,Internet,RoundTrip,83,4,15,Sat,TPETWU,Taiwan,0,0,0,4.67,1,6,280.2,0,0,46
34955,2,Internet,RoundTrip,44,4,8,Sat,TWUWUH,China,1,0,0,5.13,0,6,307.8,0,0,3
34956,2,Internet,RoundTrip,175,4,13,Mon,TWUXIY,China,0,0,0,5.0,0,1,300.0,0,0,3
34957,1,Internet,RoundTrip,43,5,7,Fri,AKLICN,South Korea,1,1,0,6.62,0,5,397.2,0,0,4
34958,1,Internet,RoundTrip,67,5,2,Thu,AKLICN,South Korea,0,1,1,6.62,0,4,397.2,0,0,4
34959,2,Internet,RoundTrip,19,5,12,Mon,AKLICN,South Korea,1,1,0,6.62,0,1,397.2,0,0,4
34960,1,Internet,RoundTrip,34,5,1,Sat,AKLICN,South Korea,0,0,1,6.62,0,6,397.2,0,0,4
34961,2,Internet,RoundTrip,44,5,10,Tue,AKLICN,South Korea,1,0,1,6.62,0,2,397.2,0,0,4
34962,1,Mobile,RoundTrip,33,5,11,Wed,AKLICN,South Korea,1,0,0,6.62,0,3,397.2,1,0,4
34963,2,Internet,RoundTrip,235,5,1,Sun,AKLKIX,New Zealand,0,0,0,7.0,0,7,420.0,0,0,0
34964,1,Internet,RoundTrip,35,5,9,Thu,AKLKUL,New Zealand,0,0,1,8.83,0,4,529.8,0,0,0
34965,1,Internet,RoundTrip,15,5,9,Wed,AKLKUL,New Zealand,1,0,0,8.83,0,3,529.8,0,0,0
34966,1,Internet,RoundTrip,59,5,14,Fri,AKLKUL,Singapore,1,0,1,8.83,0,5,529.8,0,0,7
34967,2,Internet,RoundTrip,74,5,7,Sun,AKLKUL,Malaysia,1,1,1,8.83,0,7,529.8,0,0,6
34968,1,Internet,RoundTrip,5,5,0,Mon,AKLKUL,New Zealand,0,0,0,8.83,0,1,529.8,0,0,0
34969,2,Internet,RoundTrip,337,5,6,Tue,AKLKUL,Indonesia,0,0,1,8.83,0,2,529.8,0,0,10
34970,2,Internet,RoundTrip,14,5,14,Wed,AKLKUL,Malaysia,1,0,1,8.83,1,3,529.8,0,0,6
34971,1,Internet,RoundTrip,174,5,16,Sat,AKLKUL,Malaysia,0,1,1,8.83,0,6,529.8,0,0,6
34972,2,Internet,RoundTrip,278,5,4,Thu,AKLKUL,Malaysia,1,0,0,8.83,0,4,529.8,0,0,6
34973,4,Internet,RoundTrip,39,5,11,Mon,AKLKUL,Malaysia,1,0,1,8.83,1,1,529.8,0,0,6
34974,1,Mobile,RoundTrip,413,5,2,Thu,AKLKUL,Malaysia,0,0,0,8.83,0,4,529.8,1,0,6
34975,1,Internet,RoundTrip,19,5,4,Sat,AKLKUL,New Zealand,0,0,1,8.83,1,6,529.8,0,0,0
34976,1,Internet,RoundTrip,14,5,10,Thu,AKLKUL,New Zealand,0,0,0,8.83,0,4,529.8,0,0,0
34977,1,Internet,RoundTrip,73,5,15,Sun,AKLKUL,Malaysia,0,0,0,8.83,0,7,529.8,0,0,6
34978,2,Internet,RoundTrip,167,5,15,Tue,AKLKUL,Malaysia,1,1,1,8.83,0,2,529.8,0,0,6
34979,2,Internet,RoundTrip,83,5,9,Mon,AKLKUL,Malaysia,1,1,1,8.83,1,1,529.8,0,0,6
34980,3,Internet,RoundTrip,6,5,8,Mon,AKLKUL,Malaysia,0,0,0,8.83,0,1,529.8,0,0,6
34981,1,Internet,RoundTrip,22,5,3,Thu,AKLKUL,Malaysia,0,0,0,8.83,0,4,529.8,0,0,6
34982,4,Internet,RoundTrip,27,5,12,Mon,AKLKUL,Malaysia,1,1,0,8.83,0,1,529.8,0,0,6
34983,2,Internet,RoundTrip,71,5,17,Tue,AKLKUL,New Zealand,0,0,0,8.83,0,2,529.8,0,0,0
34984,1,Internet,RoundTrip,120,5,11,Tue,AKLKUL,Malaysia,1,0,1,8.83,0,2,529.8,0,0,6
34985,1,Internet,RoundTrip,1,5,2,Sat,AKLKUL,Singapore,1,0,0,8.83,0,6,529.8,0,0,7
34986,1,Internet,RoundTrip,205,5,7,Tue,AKLKUL,Thailand,0,0,0,8.83,0,2,529.8,0,0,13
34987,1,Internet,RoundTrip,22,5,22,Fri,AKLKUL,New Zealand,0,0,0,8.83,0,5,529.8,0,0,0
34988,2,Internet,RoundTrip,24,5,4,Thu,AKLKUL,Malaysia,1,1,1,8.83,0,4,529.8,0,0,6
34989,2,Internet,RoundTrip,138,5,7,Fri,AKLKUL,Malaysia,1,1,1,8.83,1,5,529.8,0,0,6
34990,1,Mobile,RoundTrip,12,5,16,Fri,AKLKUL,Singapore,1,0,0,8.83,1,5,529.8,1,0,7
34991,1,Internet,RoundTrip,172,5,2,Sun,AKLKUL,New Zealand,0,0,1,8.83,0,7,529.8,0,0,0
34992,1,Internet,RoundTrip,23,5,9,Wed,AKLKUL,New Zealand,0,0,0,8.83,1,3,529.8,0,0,0
34993,1,Mobile,RoundTrip,419,5,7,Mon,AKLKUL,Indonesia,0,0,0,8.83,0,1,529.8,1,0,10
34994,2,Internet,RoundTrip,31,5,11,Thu,AKLKUL,Malaysia,1,0,1,8.83,1,4,529.8,0,0,6
34995,1,Internet,RoundTrip,194,5,18,Fri,AKLKUL,New Zealand,1,1,0,8.83,0,5,529.8,0,0,0
34996,5,Internet,RoundTrip,171,5,14,Sat,AKLKUL,Malaysia,1,1,1,8.83,1,6,529.8,0,0,6
34997,3,Internet,RoundTrip,84,5,2,Tue,AKLKUL,Malaysia,1,0,1,8.83,1,2,529.8,0,0,6
34998,3,Internet,RoundTrip,340,5,5,Sat,AKLKUL,Malaysia,1,0,1,8.83,1,6,529.8,0,0,6
34999,3,Internet,OneWay,171,5,3,Sun,AKLKUL,New Zealand,1,0,1,8.83,0,7,529.8,0,2,0
35000,2,Internet,RoundTrip,177,5,0,Mon,AKLKUL,Malaysia,0,0,0,8.83,0,1,529.8,0,0,6
35001,1,Internet,RoundTrip,177,5,8,Tue,AKLKUL,Malaysia,0,0,0,8.83,0,2,529.8,0,0,6
35002,1,Internet,RoundTrip,10,5,8,Mon,AKLKUL,Malaysia,1,0,1,8.83,0,1,529.8,0,0,6
35003,1,Internet,RoundTrip,16,5,9,Mon,AKLKUL,Malaysia,1,0,1,8.83,1,1,529.8,0,0,6
35004,1,Internet,RoundTrip,2,5,8,Thu,AKLKUL,Malaysia,0,0,1,8.83,1,4,529.8,0,0,6
35005,1,Internet,RoundTrip,22,5,9,Tue,AKLKUL,New Zealand,1,1,1,8.83,0,2,529.8,0,0,0
35006,1,Internet,RoundTrip,10,5,8,Mon,AKLKUL,Malaysia,0,0,1,8.83,0,1,529.8,0,0,6
35007,2,Internet,RoundTrip,51,5,12,Wed,AKLKUL,Malaysia,1,1,0,8.83,0,3,529.8,0,0,6
35008,2,Internet,RoundTrip,29,5,17,Sun,AKLKUL,Malaysia,1,0,1,8.83,1,7,529.8,0,0,6
35009,1,Internet,RoundTrip,19,5,12,Thu,AKLKUL,Malaysia,1,1,0,8.83,1,4,529.8,0,0,6
35010,1,Internet,RoundTrip,19,5,2,Mon,AKLKUL,Malaysia,1,0,0,8.83,0,1,529.8,0,0,6
35011,2,Internet,RoundTrip,119,5,13,Wed,AKLKUL,Malaysia,1,0,1,8.83,0,3,529.8,0,0,6
35012,1,Internet,RoundTrip,5,5,1,Fri,AKLKUL,Malaysia,1,0,1,8.83,0,5,529.8,0,0,6
35013,2,Internet,RoundTrip,198,5,15,Wed,AKLKUL,Malaysia,1,0,0,8.83,0,3,529.8,0,0,6
35014,2,Internet,RoundTrip,6,5,3,Mon,AKLKUL,Malaysia,1,0,0,8.83,0,1,529.8,0,0,6
35015,1,Mobile,RoundTrip,445,5,17,Sat,AKLKUL,Malaysia,0,0,0,8.83,0,6,529.8,1,0,6
35016,1,Internet,RoundTrip,217,5,16,Tue,AKLKUL,Indonesia,0,0,1,8.83,0,2,529.8,0,0,10
35017,1,Mobile,RoundTrip,71,5,15,Sun,AKLKUL,Malaysia,0,0,0,8.83,0,7,529.8,1,0,6
35018,2,Internet,RoundTrip,442,5,19,Sat,AKLKUL,Japan,1,0,0,8.83,0,6,529.8,0,0,5
35019,2,Internet,RoundTrip,179,5,1,Wed,AKLKUL,Malaysia,1,1,1,8.83,0,3,529.8,0,0,6
35020,1,Internet,RoundTrip,89,5,10,Wed,AKLKUL,Malaysia,0,0,0,8.83,1,3,529.8,0,0,6
35021,2,Internet,RoundTrip,374,5,1,Sun,AKLKUL,Malaysia,0,0,0,8.83,0,7,529.8,0,0,6
35022,2,Internet,RoundTrip,119,5,1,Wed,AKLKUL,Malaysia,1,0,1,8.83,0,3,529.8,0,0,6
35023,4,Internet,RoundTrip,98,5,8,Thu,AKLKUL,Malaysia,1,0,1,8.83,0,4,529.8,0,0,6
35024,1,Internet,RoundTrip,40,5,10,Wed,AKLKUL,New Zealand,1,0,0,8.83,0,3,529.8,0,0,0
35025,1,Internet,RoundTrip,8,5,2,Thu,AKLKUL,Malaysia,1,1,1,8.83,0,4,529.8,0,0,6
35026,4,Internet,RoundTrip,106,5,5,Mon,AKLKUL,Peru,1,0,0,8.83,0,1,529.8,0,0,70
35027,1,Internet,RoundTrip,46,5,17,Fri,AKLKUL,Thailand,0,0,0,8.83,0,5,529.8,0,0,13
35028,1,Internet,RoundTrip,3,5,11,Wed,AKLKUL,Malaysia,1,1,1,8.83,0,3,529.8,0,0,6
35029,1,Internet,RoundTrip,139,5,10,Thu,AKLKUL,India,1,0,0,8.83,0,4,529.8,0,0,1
35030,1,Mobile,RoundTrip,445,5,17,Sat,AKLKUL,Malaysia,0,0,0,8.83,0,6,529.8,1,0,6
35031,1,Mobile,RoundTrip,2,5,17,Sat,AKLKUL,Malaysia,1,1,1,8.83,0,6,529.8,1,0,6
35032,2,Internet,RoundTrip,44,5,4,Fri,AKLKUL,Malaysia,1,1,0,8.83,0,5,529.8,0,0,6
35033,1,Internet,RoundTrip,419,5,8,Mon,AKLKUL,Indonesia,0,0,0,8.83,0,1,529.8,0,0,10
35034,1,Internet,RoundTrip,16,5,3,Wed,AKLKUL,Malaysia,1,1,0,8.83,0,3,529.8,0,0,6
35035,1,Internet,RoundTrip,6,5,9,Mon,AKLKUL,Malaysia,1,0,1,8.83,1,1,529.8,0,0,6
35036,1,Mobile,RoundTrip,445,5,17,Sat,AKLKUL,Malaysia,0,0,0,8.83,0,6,529.8,1,0,6
35037,1,Internet,RoundTrip,48,5,8,Thu,AKLKUL,Malaysia,1,0,1,8.83,1,4,529.8,0,0,6
35038,2,Internet,RoundTrip,58,5,21,Wed,AKLKUL,New Zealand,1,0,1,8.83,1,3,529.8,0,0,0
35039,1,Mobile,RoundTrip,5,5,6,Fri,AKLKUL,Malaysia,0,0,1,8.83,0,5,529.8,1,0,6
35040,1,Internet,RoundTrip,57,5,12,Wed,AKLKUL,Malaysia,0,0,0,8.83,1,3,529.8,0,0,6
35041,1,Internet,RoundTrip,175,5,11,Thu,AKLKUL,Malaysia,0,0,1,8.83,1,4,529.8,0,0,6
35042,3,Internet,RoundTrip,281,5,9,Wed,AKLKUL,Malaysia,0,0,0,8.83,0,3,529.8,0,0,6
35043,4,Internet,RoundTrip,26,5,20,Tue,AKLKUL,Greece,1,0,0,8.83,0,2,529.8,0,0,66
35044,1,Internet,RoundTrip,5,5,9,Tue,AKLKUL,Malaysia,0,0,1,8.83,0,2,529.8,0,0,6
35045,1,Internet,RoundTrip,10,5,7,Mon,AKLKUL,Malaysia,0,0,1,8.83,0,1,529.8,0,0,6
35046,1,Internet,RoundTrip,13,5,4,Wed,AKLKUL,Malaysia,0,0,1,8.83,0,3,529.8,0,0,6
35047,1,Internet,RoundTrip,13,5,1,Sun,AKLKUL,Malaysia,1,1,1,8.83,0,7,529.8,0,0,6
35048,2,Internet,RoundTrip,106,5,13,Sun,AKLKUL,Malaysia,0,0,0,8.83,1,7,529.8,0,0,6
35049,1,Internet,RoundTrip,26,5,8,Mon,AKLKUL,Malaysia,1,0,0,8.83,0,1,529.8,0,0,6
35050,3,Internet,RoundTrip,49,5,1,Sun,AKLKUL,Malaysia,1,0,0,8.83,1,7,529.8,0,0,6
35051,3,Internet,RoundTrip,98,5,6,Sun,AKLKUL,Malaysia,1,0,0,8.83,0,7,529.8,0,0,6
35052,1,Internet,RoundTrip,186,5,4,Fri,AKLKUL,Malaysia,1,0,0,8.83,1,5,529.8,0,0,6
35053,1,Internet,RoundTrip,80,5,12,Sun,AKLKUL,Malaysia,0,0,0,8.83,0,7,529.8,0,0,6
35054,2,Internet,RoundTrip,345,5,5,Sun,AKLKUL,Malaysia,1,1,1,8.83,0,7,529.8,0,0,6
35055,2,Internet,RoundTrip,39,5,3,Wed,AKLKUL,Malaysia,1,1,1,8.83,1,3,529.8,0,0,6
35056,3,Internet,RoundTrip,112,5,0,Tue,AKLKUL,(not set),1,1,1,8.83,0,2,529.8,0,0,22
35057,1,Internet,RoundTrip,7,5,11,Tue,AKLKUL,Malaysia,0,0,1,8.83,0,2,529.8,0,0,6
35058,1,Internet,RoundTrip,6,5,16,Tue,AKLKUL,Malaysia,1,0,0,8.83,0,2,529.8,0,0,6
35059,2,Internet,RoundTrip,253,5,2,Tue,AKLKUL,Malaysia,0,0,1,8.83,0,2,529.8,0,0,6
35060,2,Mobile,RoundTrip,404,5,0,Wed,AKLKUL,New Zealand,1,0,1,8.83,0,3,529.8,1,0,0
35061,1,Internet,RoundTrip,419,5,7,Mon,AKLKUL,Indonesia,0,0,0,8.83,0,1,529.8,0,0,10
35062,1,Internet,RoundTrip,186,5,2,Fri,AKLKUL,Malaysia,1,1,1,8.83,1,5,529.8,0,0,6
35063,1,Internet,RoundTrip,86,5,14,Fri,AKLKUL,Malaysia,0,0,0,8.83,1,5,529.8,0,0,6
35064,1,Internet,RoundTrip,9,5,0,Sun,AKLKUL,Malaysia,0,0,0,8.83,1,7,529.8,0,0,6
35065,4,Internet,RoundTrip,113,5,12,Mon,AKLKUL,Malaysia,1,0,1,8.83,0,1,529.8,0,0,6
35066,1,Internet,RoundTrip,36,5,12,Wed,AKLKUL,Malaysia,0,0,0,8.83,1,3,529.8,0,0,6
35067,1,Internet,RoundTrip,375,5,19,Sat,AKLKUL,Malaysia,0,0,0,8.83,1,6,529.8,0,0,6
35068,1,Internet,RoundTrip,22,5,9,Tue,AKLKUL,New Zealand,1,1,1,8.83,0,2,529.8,0,0,0
35069,2,Internet,RoundTrip,17,5,19,Thu,AKLKUL,Australia,0,0,0,8.83,1,4,529.8,0,0,36
35070,1,Internet,RoundTrip,48,5,14,Thu,AKLKUL,Malaysia,1,1,1,8.83,1,4,529.8,0,0,6
35071,5,Internet,RoundTrip,170,5,13,Tue,AKLKUL,Malaysia,0,0,0,8.83,0,2,529.8,0,0,6
35072,3,Mobile,RoundTrip,78,5,2,Mon,AKLKUL,Malaysia,1,0,1,8.83,0,1,529.8,1,0,6
35073,1,Internet,RoundTrip,54,5,12,Tue,AKLKUL,Malaysia,1,0,1,8.83,1,2,529.8,0,0,6
35074,1,Internet,RoundTrip,1,5,17,Thu,AKLKUL,New Zealand,1,0,0,8.83,0,4,529.8,0,0,0
35075,1,Internet,RoundTrip,58,5,0,Tue,AKLKUL,New Zealand,1,0,0,8.83,1,2,529.8,0,0,0
35076,1,Internet,RoundTrip,419,5,9,Mon,AKLKUL,Indonesia,0,0,0,8.83,0,1,529.8,0,0,10
35077,1,Mobile,RoundTrip,0,5,1,Fri,AKLKUL,Malaysia,0,0,0,8.83,0,5,529.8,1,0,6
35078,2,Internet,RoundTrip,51,5,1,Sun,AKLKUL,New Zealand,1,0,1,8.83,0,7,529.8,0,0,0
35079,1,Internet,RoundTrip,52,5,3,Mon,AKLKUL,Vietnam,1,0,0,8.83,1,1,529.8,0,0,12
35080,2,Internet,RoundTrip,5,5,6,Tue,AKLKUL,Malaysia,1,0,1,8.83,1,2,529.8,0,0,6
35081,2,Mobile,RoundTrip,50,5,5,Thu,AKLKUL,Malaysia,1,1,1,8.83,1,4,529.8,1,0,6
35082,1,Internet,RoundTrip,10,5,12,Tue,AKLKUL,Malaysia,1,1,1,8.83,0,2,529.8,0,0,6
35083,1,Internet,RoundTrip,29,5,5,Sat,AKLKUL,Malaysia,1,0,0,8.83,0,6,529.8,0,0,6
35084,2,Internet,RoundTrip,118,5,14,Thu,AKLKUL,Malaysia,1,1,1,8.83,1,4,529.8,0,0,6
35085,2,Internet,RoundTrip,134,5,8,Fri,AKLKUL,Malaysia,1,1,1,8.83,0,5,529.8,0,0,6
35086,1,Internet,RoundTrip,0,5,6,Thu,AKLKUL,Malaysia,1,0,0,8.83,0,4,529.8,0,0,6
35087,1,Internet,RoundTrip,79,5,7,Thu,AKLKUL,Malaysia,1,1,0,8.83,0,4,529.8,0,0,6
35088,1,Mobile,RoundTrip,140,5,23,Wed,AKLKUL,Philippines,0,0,0,8.83,0,3,529.8,1,0,27
35089,1,Mobile,RoundTrip,2,5,10,Sat,AKLKUL,New Zealand,0,0,0,8.83,0,6,529.8,1,0,0
35090,1,Internet,RoundTrip,162,5,11,Mon,AKLKUL,Philippines,1,1,0,8.83,1,1,529.8,0,0,27
35091,1,Mobile,RoundTrip,33,5,12,Sun,AKLKUL,Malaysia,0,0,0,8.83,0,7,529.8,1,0,6
35092,5,Internet,RoundTrip,341,5,15,Fri,AKLKUL,Malaysia,1,1,1,8.83,1,5,529.8,0,0,6
35093,1,Internet,RoundTrip,111,5,7,Fri,AKLKUL,Malaysia,1,0,0,8.83,1,5,529.8,0,0,6
35094,1,Internet,RoundTrip,41,5,10,Sat,AKLKUL,Malaysia,1,0,0,8.83,0,6,529.8,0,0,6
35095,1,Internet,RoundTrip,111,5,0,Wed,AKLKUL,(not set),1,1,1,8.83,0,3,529.8,0,0,22
35096,2,Internet,RoundTrip,208,5,1,Fri,AKLKUL,Malaysia,0,0,0,8.83,0,5,529.8,0,0,6
35097,1,Internet,RoundTrip,94,5,9,Sat,AKLKUL,Malaysia,1,0,0,8.83,0,6,529.8,0,0,6
35098,5,Mobile,RoundTrip,257,5,22,Sat,AKLKUL,Malaysia,0,0,0,8.83,0,6,529.8,1,0,6
35099,2,Internet,RoundTrip,24,5,15,Thu,AKLKUL,Malaysia,1,1,0,8.83,0,4,529.8,0,0,6
35100,1,Internet,RoundTrip,12,5,7,Tue,AKLKUL,New Zealand,1,1,1,8.83,0,2,529.8,0,0,0
35101,1,Internet,RoundTrip,42,5,1,Tue,AKLKUL,Malaysia,0,0,1,8.83,0,2,529.8,0,0,6
35102,1,Internet,RoundTrip,82,5,13,Wed,AKLKUL,Malaysia,1,0,0,8.83,0,3,529.8,0,0,6
35103,1,Internet,RoundTrip,111,5,6,Fri,AKLKUL,Malaysia,1,0,0,8.83,1,5,529.8,0,0,6
35104,2,Internet,RoundTrip,18,5,6,Sun,AKLKUL,Malaysia,1,0,1,8.83,0,7,529.8,0,0,6
35105,1,Internet,RoundTrip,374,5,16,Sun,AKLKUL,Malaysia,0,0,0,8.83,1,7,529.8,0,0,6
35106,1,Mobile,RoundTrip,445,5,17,Sat,AKLKUL,Malaysia,0,0,0,8.83,0,6,529.8,1,0,6
35107,1,Internet,RoundTrip,111,5,6,Fri,AKLKUL,Malaysia,1,0,0,8.83,1,5,529.8,0,0,6
35108,2,Internet,RoundTrip,278,5,7,Thu,AKLKUL,Malaysia,0,0,0,8.83,0,4,529.8,0,0,6
35109,1,Internet,RoundTrip,52,5,14,Tue,AKLKUL,Malaysia,1,0,0,8.83,0,2,529.8,0,0,6
35110,1,Internet,RoundTrip,32,5,10,Wed,AKLKUL,Netherlands,1,1,1,8.83,0,3,529.8,0,0,24
35111,2,Internet,RoundTrip,184,5,15,Tue,AKLKUL,Malaysia,1,0,0,8.83,0,2,529.8,0,0,6
35112,2,Mobile,RoundTrip,217,5,6,Wed,AKLKUL,Malaysia,1,1,1,8.83,1,3,529.8,1,0,6
35113,1,Internet,RoundTrip,60,5,12,Sat,AKLKUL,Malaysia,1,1,0,8.83,0,6,529.8,0,0,6
